name	Locus	Identity	Coverage	Alignment Length	Allele Length	Gaps	Allele	Simple Allele	IncF RST
NC_010873	FIC	-	-	-	-	-	-	-	F-:A-:B-
NC_010873	FII	-	-	-	-	-	-	-	F-:A-:B-
NC_010873	FIIK	-	-	-	-	-	-	-	F-:A-:B-
NC_010873	FIIS	-	-	-	-	-	-	-	F-:A-:B-
NC_010873	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP017997	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP017997	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP017997	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP017997	FII	-	-	-	-	-	-	-	F-:A-:B-
CP017997	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP017997	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP017997	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP003640	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP003640	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP003640	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP003640	FII	-	-	-	-	-	-	-	F-:A-:B-
CP003640	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP003640	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP003640	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP002043	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP002043	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP002043	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP002043	FII	-	-	-	-	-	-	-	F-:A-:B-
CP002043	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP002043	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP002043	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP042090	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP042090	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP042090	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP042090	FII	-	-	-	-	-	-	-	F-:A-:B-
CP042090	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP042090	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP042090	FIIY	-	-	-	-	-	-	-	F-:A-:B-
KY486774	FIA	-	-	-	-	-	-	-	F-:A-:B-
KY486774	FIB	-	-	-	-	-	-	-	F-:A-:B-
KY486774	FIC	-	-	-	-	-	-	-	F-:A-:B-
KY486774	FII	-	-	-	-	-	-	-	F-:A-:B-
KY486774	FIIK	-	-	-	-	-	-	-	F-:A-:B-
KY486774	FIIS	-	-	-	-	-	-	-	F-:A-:B-
KY486774	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP014662	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP014662	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP014662	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP014662	FII	-	-	-	-	-	-	-	F-:A-:B-
CP014662	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP014662	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP014662	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP021117	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP021117	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP021117	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP021117	FII	-	-	-	-	-	-	-	F-:A-:B-
CP021117	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP021117	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP021117	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP041569	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP041569	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP041569	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP041569	FII	-	-	-	-	-	-	-	F-:A-:B-
CP041569	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP041569	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP041569	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP024884	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP024884	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP024884	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP024884	FII	-	-	-	-	-	-	-	F-:A-:B-
CP024884	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP024884	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP024884	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP003381	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP003381	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP003381	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP003381	FII	-	-	-	-	-	-	-	F-:A-:B-
CP003381	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP003381	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP003381	FIIY	-	-	-	-	-	-	-	F-:A-:B-
AB905284	FIA	-	-	-	-	-	-	-	F-:A-:B-
AB905284	FIB	-	-	-	-	-	-	-	F-:A-:B-
AB905284	FIC	-	-	-	-	-	-	-	F-:A-:B-
AB905284	FII	-	-	-	-	-	-	-	F-:A-:B-
AB905284	FIIK	-	-	-	-	-	-	-	F-:A-:B-
AB905284	FIIS	-	-	-	-	-	-	-	F-:A-:B-
AB905284	FIIY	-	-	-	-	-	-	-	F-:A-:B-
AF311902	FIA	-	-	-	-	-	-	-	F-:A-:B-
AF311902	FIB	-	-	-	-	-	-	-	F-:A-:B-
AF311902	FIC	-	-	-	-	-	-	-	F-:A-:B-
AF311902	FII	-	-	-	-	-	-	-	F-:A-:B-
AF311902	FIIK	-	-	-	-	-	-	-	F-:A-:B-
AF311902	FIIS	-	-	-	-	-	-	-	F-:A-:B-
AF311902	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP038003	FIA	-	-	-	-	-	-	-	F33:A-:B-
CP038003	FIB	-	-	-	-	-	-	-	F33:A-:B-
CP038003	FIC	-	-	-	-	-	-	-	F33:A-:B-
CP038003	FII	100.0	100.0	156	156	0	FII_33	F33	F33:A-:B-
CP038003	FIIK	-	-	-	-	-	-	-	F33:A-:B-
CP038003	FIIS	-	-	-	-	-	-	-	F33:A-:B-
CP038003	FIIY	-	-	-	-	-	-	-	F33:A-:B-
CP041214	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP041214	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP041214	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP041214	FII	-	-	-	-	-	-	-	F-:A-:B-
CP041214	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP041214	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP041214	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP041887	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP041887	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP041887	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP041887	FII	-	-	-	-	-	-	-	F-:A-:B-
CP041887	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP041887	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP041887	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP024117	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP024117	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP024117	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP024117	FII	-	-	-	-	-	-	-	F-:A-:B-
CP024117	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP024117	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP024117	FIIY	-	-	-	-	-	-	-	F-:A-:B-
KU499859	FIA	-	-	-	-	-	-	-	F-:A-:B-
KU499859	FIB	-	-	-	-	-	-	-	F-:A-:B-
KU499859	FIC	-	-	-	-	-	-	-	F-:A-:B-
KU499859	FII	-	-	-	-	-	-	-	F-:A-:B-
KU499859	FIIK	-	-	-	-	-	-	-	F-:A-:B-
KU499859	FIIS	-	-	-	-	-	-	-	F-:A-:B-
KU499859	FIIY	-	-	-	-	-	-	-	F-:A-:B-
HG963476	FIA	-	-	-	-	-	-	-	F-:A-:B-
HG963476	FIB	-	-	-	-	-	-	-	F-:A-:B-
HG963476	FIC	-	-	-	-	-	-	-	F-:A-:B-
HG963476	FII	-	-	-	-	-	-	-	F-:A-:B-
HG963476	FIIK	-	-	-	-	-	-	-	F-:A-:B-
HG963476	FIIS	-	-	-	-	-	-	-	F-:A-:B-
HG963476	FIIY	-	-	-	-	-	-	-	F-:A-:B-
HM021328	FIA	-	-	-	-	-	-	-	F-:A-:B-
HM021328	FIB	-	-	-	-	-	-	-	F-:A-:B-
HM021328	FIC	-	-	-	-	-	-	-	F-:A-:B-
HM021328	FII	-	-	-	-	-	-	-	F-:A-:B-
HM021328	FIIK	-	-	-	-	-	-	-	F-:A-:B-
HM021328	FIIS	-	-	-	-	-	-	-	F-:A-:B-
HM021328	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP028865	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP028865	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP028865	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP028865	FII	-	-	-	-	-	-	-	F-:A-:B-
CP028865	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP028865	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP028865	FIIY	-	-	-	-	-	-	-	F-:A-:B-
LT009689	FIA	-	-	-	-	-	-	-	K2:A-:B-
LT009689	FIB	-	-	-	-	-	-	-	K2:A-:B-
LT009689	FIC	-	-	-	-	-	-	-	K2:A-:B-
LT009689	FII	-	-	-	-	-	-	-	K2:A-:B-
LT009689	FIIK	100.0	100.0	88	88	0	FIIK_2	K2	K2:A-:B-
LT009689	FIIS	-	-	-	-	-	-	-	K2:A-:B-
LT009689	FIIY	-	-	-	-	-	-	-	K2:A-:B-
CP004124	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP004124	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP004124	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP004124	FII	-	-	-	-	-	-	-	F-:A-:B-
CP004124	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP004124	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP004124	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP036544	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP036544	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP036544	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP036544	FII	-	-	-	-	-	-	-	F-:A-:B-
CP036544	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP036544	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP036544	FIIY	-	-	-	-	-	-	-	F-:A-:B-
AF121000	FIA	-	-	-	-	-	-	-	F-:A-:B-
AF121000	FIB	-	-	-	-	-	-	-	F-:A-:B-
AF121000	FIC	-	-	-	-	-	-	-	F-:A-:B-
AF121000	FII	-	-	-	-	-	-	-	F-:A-:B-
AF121000	FIIK	-	-	-	-	-	-	-	F-:A-:B-
AF121000	FIIS	-	-	-	-	-	-	-	F-:A-:B-
AF121000	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP025009	FIA	-	-	-	-	-	-	-	K2:A-:B-
CP025009	FIB	-	-	-	-	-	-	-	K2:A-:B-
CP025009	FIC	-	-	-	-	-	-	-	K2:A-:B-
CP025009	FII	-	-	-	-	-	-	-	K2:A-:B-
CP025009	FIIK	100.0	100.0	88	88	0	FIIK_2	K2	K2:A-:B-
CP025009	FIIS	-	-	-	-	-	-	-	K2:A-:B-
CP025009	FIIY	-	-	-	-	-	-	-	K2:A-:B-
MH909335	FIA	-	-	-	-	-	-	-	F-:A-:B-
MH909335	FIB	-	-	-	-	-	-	-	F-:A-:B-
MH909335	FIC	-	-	-	-	-	-	-	F-:A-:B-
MH909335	FII	-	-	-	-	-	-	-	F-:A-:B-
MH909335	FIIK	-	-	-	-	-	-	-	F-:A-:B-
MH909335	FIIS	-	-	-	-	-	-	-	F-:A-:B-
MH909335	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP036584	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP036584	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP036584	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP036584	FII	-	-	-	-	-	-	-	F-:A-:B-
CP036584	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP036584	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP036584	FIIY	-	-	-	-	-	-	-	F-:A-:B-
MH624132	FIA	-	-	-	-	-	-	-	F-:A-:B-
MH624132	FIB	-	-	-	-	-	-	-	F-:A-:B-
MH624132	FIC	-	-	-	-	-	-	-	F-:A-:B-
MH624132	FII	-	-	-	-	-	-	-	F-:A-:B-
MH624132	FIIK	-	-	-	-	-	-	-	F-:A-:B-
MH624132	FIIS	-	-	-	-	-	-	-	F-:A-:B-
MH624132	FIIY	-	-	-	-	-	-	-	F-:A-:B-
AY043298	FIA	-	-	-	-	-	-	-	F-:A-:B-
AY043298	FIB	-	-	-	-	-	-	-	F-:A-:B-
AY043298	FIC	-	-	-	-	-	-	-	F-:A-:B-
AY043298	FII	-	-	-	-	-	-	-	F-:A-:B-
AY043298	FIIK	-	-	-	-	-	-	-	F-:A-:B-
AY043298	FIIS	-	-	-	-	-	-	-	F-:A-:B-
AY043298	FIIY	-	-	-	-	-	-	-	F-:A-:B-
NC_017393	FIA	-	-	-	-	-	-	-	F-:A-:B-
NC_017393	FIB	-	-	-	-	-	-	-	F-:A-:B-
NC_017393	FIC	-	-	-	-	-	-	-	F-:A-:B-
NC_017393	FII	-	-	-	-	-	-	-	F-:A-:B-
NC_017393	FIIK	-	-	-	-	-	-	-	F-:A-:B-
NC_017393	FIIS	-	-	-	-	-	-	-	F-:A-:B-
NC_017393	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP002381	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP002381	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP002381	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP002381	FII	-	-	-	-	-	-	-	F-:A-:B-
CP002381	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP002381	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP002381	FIIY	-	-	-	-	-	-	-	F-:A-:B-
NC_010630	FIA	-	-	-	-	-	-	-	F-:A-:B-
NC_010630	FIB	-	-	-	-	-	-	-	F-:A-:B-
NC_010630	FIC	-	-	-	-	-	-	-	F-:A-:B-
NC_010630	FII	-	-	-	-	-	-	-	F-:A-:B-
NC_010630	FIIK	-	-	-	-	-	-	-	F-:A-:B-
NC_010630	FIIS	-	-	-	-	-	-	-	F-:A-:B-
NC_010630	FIIY	-	-	-	-	-	-	-	F-:A-:B-
KF787110	FIA	-	-	-	-	-	-	-	F-:A-:B-
KF787110	FIB	-	-	-	-	-	-	-	F-:A-:B-
KF787110	FIC	-	-	-	-	-	-	-	F-:A-:B-
KF787110	FII	-	-	-	-	-	-	-	F-:A-:B-
KF787110	FIIK	-	-	-	-	-	-	-	F-:A-:B-
KF787110	FIIS	-	-	-	-	-	-	-	F-:A-:B-
KF787110	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP021713	FIA	-	-	-	-	-	-	-	K1:A-:B-
CP021713	FIB	-	-	-	-	-	-	-	K1:A-:B-
CP021713	FIC	-	-	-	-	-	-	-	K1:A-:B-
CP021713	FII	-	-	-	-	-	-	-	K1:A-:B-
CP021713	FIIK	100.0	100.0	88	88	0	FIIK_1	K1	K1:A-:B-
CP021713	FIIS	-	-	-	-	-	-	-	K1:A-:B-
CP021713	FIIY	-	-	-	-	-	-	-	K1:A-:B-
EF107516	FIA	-	-	-	-	-	-	-	F-:A-:B-
EF107516	FIB	-	-	-	-	-	-	-	F-:A-:B-
EF107516	FIC	-	-	-	-	-	-	-	F-:A-:B-
EF107516	FII	-	-	-	-	-	-	-	F-:A-:B-
EF107516	FIIK	-	-	-	-	-	-	-	F-:A-:B-
EF107516	FIIS	-	-	-	-	-	-	-	F-:A-:B-
EF107516	FIIY	-	-	-	-	-	-	-	F-:A-:B-
LT635653	FIA	-	-	-	-	-	-	-	F-:A-:B-
LT635653	FIB	-	-	-	-	-	-	-	F-:A-:B-
LT635653	FIC	-	-	-	-	-	-	-	F-:A-:B-
LT635653	FII	-	-	-	-	-	-	-	F-:A-:B-
LT635653	FIIK	-	-	-	-	-	-	-	F-:A-:B-
LT635653	FIIS	-	-	-	-	-	-	-	F-:A-:B-
LT635653	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP035786	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP035786	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP035786	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP035786	FII	-	-	-	-	-	-	-	F-:A-:B-
CP035786	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP035786	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP035786	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP027044	FIA	-	-	-	-	-	-	-	K4:A-:B-
CP027044	FIB	-	-	-	-	-	-	-	K4:A-:B-
CP027044	FIC	-	-	-	-	-	-	-	K4:A-:B-
CP027044	FII	-	-	-	-	-	-	-	K4:A-:B-
CP027044	FIIK	100.0	100.0	82	82	0	FIIK_4	K4	K4:A-:B-
CP027044	FIIS	-	-	-	-	-	-	-	K4:A-:B-
CP027044	FIIY	-	-	-	-	-	-	-	K4:A-:B-
CP003384	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP003384	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP003384	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP003384	FII	-	-	-	-	-	-	-	F-:A-:B-
CP003384	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP003384	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP003384	FIIY	-	-	-	-	-	-	-	F-:A-:B-
KJ631729	FIA	-	-	-	-	-	-	-	F-:A-:B-
KJ631729	FIB	-	-	-	-	-	-	-	F-:A-:B-
KJ631729	FIC	-	-	-	-	-	-	-	F-:A-:B-
KJ631729	FII	-	-	-	-	-	-	-	F-:A-:B-
KJ631729	FIIK	-	-	-	-	-	-	-	F-:A-:B-
KJ631729	FIIS	-	-	-	-	-	-	-	F-:A-:B-
KJ631729	FIIY	-	-	-	-	-	-	-	F-:A-:B-
JQ619831	FIA	-	-	-	-	-	-	-	F-:A-:B-
JQ619831	FIB	-	-	-	-	-	-	-	F-:A-:B-
JQ619831	FIC	-	-	-	-	-	-	-	F-:A-:B-
JQ619831	FII	-	-	-	-	-	-	-	F-:A-:B-
JQ619831	FIIK	-	-	-	-	-	-	-	F-:A-:B-
JQ619831	FIIS	-	-	-	-	-	-	-	F-:A-:B-
JQ619831	FIIY	-	-	-	-	-	-	-	F-:A-:B-
AP017657	FIA	-	-	-	-	-	-	-	F-:A-:B-
AP017657	FIB	-	-	-	-	-	-	-	F-:A-:B-
AP017657	FIC	-	-	-	-	-	-	-	F-:A-:B-
AP017657	FII	-	-	-	-	-	-	-	F-:A-:B-
AP017657	FIIK	-	-	-	-	-	-	-	F-:A-:B-
AP017657	FIIS	-	-	-	-	-	-	-	F-:A-:B-
AP017657	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP041107	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP041107	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP041107	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP041107	FII	-	-	-	-	-	-	-	F-:A-:B-
CP041107	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP041107	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP041107	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP038628	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP038628	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP038628	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP038628	FII	-	-	-	-	-	-	-	F-:A-:B-
CP038628	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP038628	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP038628	FIIY	-	-	-	-	-	-	-	F-:A-:B-
NC_014841	FIA	-	-	-	-	-	-	-	F-:A-:B-
NC_014841	FIB	-	-	-	-	-	-	-	F-:A-:B-
NC_014841	FIC	-	-	-	-	-	-	-	F-:A-:B-
NC_014841	FII	-	-	-	-	-	-	-	F-:A-:B-
NC_014841	FIIK	-	-	-	-	-	-	-	F-:A-:B-
NC_014841	FIIS	-	-	-	-	-	-	-	F-:A-:B-
NC_014841	FIIY	-	-	-	-	-	-	-	F-:A-:B-
AP018234	FIA	-	-	-	-	-	-	-	F-:A-:B-
AP018234	FIB	-	-	-	-	-	-	-	F-:A-:B-
AP018234	FIC	-	-	-	-	-	-	-	F-:A-:B-
AP018234	FII	-	-	-	-	-	-	-	F-:A-:B-
AP018234	FIIK	-	-	-	-	-	-	-	F-:A-:B-
AP018234	FIIS	-	-	-	-	-	-	-	F-:A-:B-
AP018234	FIIY	-	-	-	-	-	-	-	F-:A-:B-
NC_011771	FIA	-	-	-	-	-	-	-	F-:A-:B-
NC_011771	FIB	-	-	-	-	-	-	-	F-:A-:B-
NC_011771	FIC	-	-	-	-	-	-	-	F-:A-:B-
NC_011771	FII	-	-	-	-	-	-	-	F-:A-:B-
NC_011771	FIIK	-	-	-	-	-	-	-	F-:A-:B-
NC_011771	FIIS	-	-	-	-	-	-	-	F-:A-:B-
NC_011771	FIIY	-	-	-	-	-	-	-	F-:A-:B-
MH785229	FIA	-	-	-	-	-	-	-	F-:A-:B-
MH785229	FIB	-	-	-	-	-	-	-	F-:A-:B-
MH785229	FIC	-	-	-	-	-	-	-	F-:A-:B-
MH785229	FII	-	-	-	-	-	-	-	F-:A-:B-
MH785229	FIIK	-	-	-	-	-	-	-	F-:A-:B-
MH785229	FIIS	-	-	-	-	-	-	-	F-:A-:B-
MH785229	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP030863	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP030863	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP030863	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP030863	FII	-	-	-	-	-	-	-	F-:A-:B-
CP030863	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP030863	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP030863	FIIY	-	-	-	-	-	-	-	F-:A-:B-
AB063523	FIA	-	-	-	-	-	-	-	F-:A-:B-
AB063523	FIB	-	-	-	-	-	-	-	F-:A-:B-
AB063523	FIC	-	-	-	-	-	-	-	F-:A-:B-
AB063523	FII	-	-	-	-	-	-	-	F-:A-:B-
AB063523	FIIK	-	-	-	-	-	-	-	F-:A-:B-
AB063523	FIIS	-	-	-	-	-	-	-	F-:A-:B-
AB063523	FIIY	-	-	-	-	-	-	-	F-:A-:B-
NC_017263	FIA	-	-	-	-	-	-	-	Y1:A-:B-
NC_017263	FIB	-	-	-	-	-	-	-	Y1:A-:B-
NC_017263	FIC	-	-	-	-	-	-	-	Y1:A-:B-
NC_017263	FII	-	-	-	-	-	-	-	Y1:A-:B-
NC_017263	FIIK	-	-	-	-	-	-	-	Y1:A-:B-
NC_017263	FIIS	-	-	-	-	-	-	-	Y1:A-:B-
NC_017263	FIIY	100.0	100.0	164	164	0	FIIY_1	Y1	Y1:A-:B-
CP001468	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP001468	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP001468	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP001468	FII	-	-	-	-	-	-	-	F-:A-:B-
CP001468	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP001468	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP001468	FIIY	-	-	-	-	-	-	-	F-:A-:B-
NC_020392	FIA	-	-	-	-	-	-	-	F-:A-:B-
NC_020392	FIB	-	-	-	-	-	-	-	F-:A-:B-
NC_020392	FIC	-	-	-	-	-	-	-	F-:A-:B-
NC_020392	FII	-	-	-	-	-	-	-	F-:A-:B-
NC_020392	FIIK	-	-	-	-	-	-	-	F-:A-:B-
NC_020392	FIIS	-	-	-	-	-	-	-	F-:A-:B-
NC_020392	FIIY	-	-	-	-	-	-	-	F-:A-:B-
MH634988	FIA	-	-	-	-	-	-	-	F-:A-:B-
MH634988	FIB	-	-	-	-	-	-	-	F-:A-:B-
MH634988	FIC	-	-	-	-	-	-	-	F-:A-:B-
MH634988	FII	-	-	-	-	-	-	-	F-:A-:B-
MH634988	FIIK	-	-	-	-	-	-	-	F-:A-:B-
MH634988	FIIS	-	-	-	-	-	-	-	F-:A-:B-
MH634988	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP030218	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP030218	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP030218	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP030218	FII	-	-	-	-	-	-	-	F-:A-:B-
CP030218	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP030218	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP030218	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP002138	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP002138	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP002138	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP002138	FII	-	-	-	-	-	-	-	F-:A-:B-
CP002138	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP002138	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP002138	FIIY	-	-	-	-	-	-	-	F-:A-:B-
KU726588	FIA	-	-	-	-	-	-	-	F-:A-:B-
KU726588	FIB	-	-	-	-	-	-	-	F-:A-:B-
KU726588	FIC	-	-	-	-	-	-	-	F-:A-:B-
KU726588	FII	-	-	-	-	-	-	-	F-:A-:B-
KU726588	FIIK	-	-	-	-	-	-	-	F-:A-:B-
KU726588	FIIS	-	-	-	-	-	-	-	F-:A-:B-
KU726588	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP012291	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP012291	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP012291	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP012291	FII	-	-	-	-	-	-	-	F-:A-:B-
CP012291	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP012291	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP012291	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP000430	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP000430	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP000430	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP000430	FII	-	-	-	-	-	-	-	F-:A-:B-
CP000430	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP000430	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP000430	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP015915	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP015915	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP015915	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP015915	FII	-	-	-	-	-	-	-	F-:A-:B-
CP015915	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP015915	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP015915	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP019152	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP019152	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP019152	FIC	-	-	-	-	-	-	-	F-:A-:B-
